time_sec,ecg,r_peak
0.3111111111111111,0.0040979251621805005,0
0.3138888888888889,-0.008576504192875778,0
0.31666666666666665,0.014300183578069904,0
0.3194444444444444,0.0053794134492044735,0
0.32222222222222224,0.016915193739516356,0
0.325,0.013855760183822391,0
0.3277777777777778,0.03765726734560191,0
0.33055555555555555,0.01014253168582325,0
0.3333333333333333,-0.001517640408497339,0
0.33611111111111114,0.016625583771849632,0
0.3388888888888889,0.017337695790450965,0
0.3416666666666667,0.034526522103059225,0
0.34444444444444444,0.026766004421955366,0
0.3472222222222222,0.019692690862258774,0
0.35,0.03638911725056408,0
0.3527777777777778,-0.003292265659922012,0
0.35555555555555557,0.005042168523060301,0
0.35833333333333334,0.0008387165878401808,0
0.3611111111111111,0.008988773475317516,0
0.3638888888888889,-0.005716158426808535,0
0.36666666666666664,0.024559257597699707,0
0.36944444444444446,0.01179615687545768,0
0.37222222222222223,-0.00683545071840575,0
0.375,8.974454948597332e-05,0
0.37777777777777777,0.020122564751586056,0
0.38055555555555554,0.028087819858107127,0
0.38333333333333336,0.0455625863105901,0
0.3861111111111111,0.05941489869649996,0
0.3888888888888889,0.022018079872069215,0
0.39166666666666666,0.0010534830011055263,0
0.39444444444444443,-0.015989879792694856,0
0.3972222222222222,0.020100394692459122,0
0.4,0.003984171758949471,0
0.4027777777777778,0.010041163971973537,0
0.40555555555555556,0.007182992035539338,0
0.4083333333333333,0.0143452122065988,0
0.4111111111111111,0.032539153418395125,0
0.41388888888888886,0.018997339981182405,0
0.4166666666666667,0.014354096439480884,0
0.41944444444444445,0.0012907443795548163,0
0.4222222222222222,-0.00820273492774512,0
0.425,0.009715010168097792,0
0.42777777777777776,0.0162953448897066,0
0.4305555555555556,0.043714044725431486,0
0.43333333333333335,0.01924307137789909,0
0.4361111111111111,0.032125112025203593,0
0.4388888888888889,0.009991318557849307,0
0.44166666666666665,-0.0001944274010176883,0
0.4444444444444444,0.0032049157235314804,0
0.44722222222222224,0.006909065358554095,0
0.45,0.04982523759654421,0
0.4527777777777778,0.0056944119723351845,0
0.45555555555555555,0.030717483114368456,0
0.4583333333333333,0.004731046516577386,0
0.46111111111111114,0.032395589304444146,0
0.4638888888888889,0.024358333093826602,0
0.4666666666666667,0.016414924777680452,0
0.46944444444444444,0.018355723266922048,0
0.4722222222222222,0.0093747951751014,0
0.475,0.02614917571644863,0
0.4777777777777778,0.012932884892864918,0
0.48055555555555557,0.001718026681356153,0
0.48333333333333334,0.0013302195039087798,0
0.4861111111111111,0.02354666314142946,0
0.4888888888888889,0.0451738248948176,0
0.49166666666666664,0.02449862047095006,0
0.49444444444444446,0.021023720294805738,0
0.49722222222222223,0.027900981312150856,0
0.5,0.04413296800800978,0
0.5027777777777778,0.02889611450740505,0
0.5055555555555555,0.020651561910121304,0
0.5083333333333333,0.04478247790258139,0
0.5111111111111111,0.03616977980584775,0
0.5138888888888888,0.05451749831964036,0
0.5166666666666667,0.03617913240497187,0
0.5194444444444445,0.017233141107586548,0
0.5222222222222223,0.017479479283488867,0
0.525,0.0654098353935317,0
0.5277777777777778,0.0693952649482342,0
0.5305555555555556,0.04399736366723156,0
0.5333333333333333,0.04434968047662481,0
0.5361111111111111,0.07568221040223064,0
0.5388888888888889,0.04106775319321196,0
0.5416666666666666,0.048404874000169705,0
0.5444444444444444,0.07585226978605897,0
0.5472222222222223,0.0648638969923481,0
0.55,0.07546539614243858,0
0.5527777777777778,0.07799796459037964,0
0.5555555555555556,0.09053323013088803,0
0.5583333333333333,0.11167421918362935,0
0.5611111111111111,0.0970409586260215,0
0.5638888888888889,0.11044095191011649,0
0.5666666666666667,0.0750570694568044,0
0.5694444444444444,0.10998109883762017,0
0.5722222222222222,0.10278509963747641,0
0.575,0.10163717925592708,0
0.5777777777777777,0.11094249082604893,0
0.5805555555555556,0.12295520010392758,0
0.5833333333333334,0.1451650030509121,0
0.5861111111111111,0.11455144042957327,0
0.5888888888888889,0.1374485106218279,0
0.5916666666666667,0.1317544317364197,0
0.5944444444444444,0.1355882304539337,0
0.5972222222222222,0.15646911527090743,0
0.6,0.1498495585373167,0
0.6027777777777777,0.16161036528190498,0
0.6055555555555555,0.13842903124386718,0
0.6083333333333333,0.12894276343599453,0
0.6111111111111112,0.13411771924730145,0
0.6138888888888889,0.13869297241171782,0
0.6166666666666667,0.13480487107889902,0
0.6194444444444445,0.1125526414800011,0
0.6222222222222222,0.12644512596324906,0
0.625,0.12443738059073962,0
0.6277777777777778,0.15441180648117062,0
0.6305555555555555,0.14020223106483862,0
0.6333333333333333,0.09447021470064793,0
0.6361111111111111,0.09805184206196192,0
0.6388888888888888,0.07543276718060614,0
0.6416666666666667,0.0835250692425801,0
0.6444444444444445,0.09214882293535465,0
0.6472222222222223,0.10060398395555117,0
0.65,0.06679395812782364,0
0.6527777777777778,0.0632801754102626,0
0.6555555555555556,0.036423826911216685,0
0.6583333333333333,0.06193797491212576,0
0.6611111111111111,0.04441079522430294,0
0.6638888888888889,0.04861392088076947,0
0.6666666666666666,0.03986095045029052,0
0.6694444444444444,0.048314012263562064,0
0.6722222222222223,0.020333611021253414,0
0.675,0.021920999552133925,0
0.6777777777777778,0.07334290003312052,0
0.6805555555555556,0.01981280617968991,0
0.6833333333333333,0.020624541461197982,0
0.6861111111111111,0.06280243451057915,0
0.6888888888888889,0.07720402860285255,0
0.6916666666666667,0.01462643344737495,0
0.6944444444444444,0.02542593967278635,0
0.6972222222222222,0.0349855947279305,0
0.7,0.054853283218218474,0
0.7027777777777777,0.013313968109062735,0
0.7055555555555556,0.023751147389359076,0
0.7083333333333334,0.03851010182947097,0
0.7111111111111111,0.03288504261290026,0
0.7138888888888889,0.020316909558750595,0
0.7166666666666667,0.023618925043091547,0
0.7194444444444444,0.00473068447939811,0
0.7222222222222222,0.021559182884351703,0
0.725,0.0209498662259611,0
0.7277777777777777,0.028257963359321354,0
0.7305555555555555,0.0162559756538573,0
0.7333333333333333,0.03138658188512688,0
0.7361111111111112,0.0390356909345369,0
0.7388888888888889,0.02531981418620652,0
0.7416666666666667,0.026717734621233846,0
0.7444444444444445,0.019564808634377654,0
0.7472222222222222,0.014402440411808472,0
0.75,-0.0031138306331163533,0
0.7527777777777778,0.002884389740598235,0
0.7555555555555555,-0.016012398047689922,0
0.7583333333333333,0.0014431175299916936,0
0.7611111111111111,-0.023064114547817063,0
0.7638888888888888,-0.05620221231035907,0
0.7666666666666667,-0.0832651833414962,0
0.7694444444444445,-0.087452792126158,0
0.7722222222222223,-0.03479515020459292,0
0.775,-0.00748147262820471,0
0.7777777777777778,0.06493724750408306,0
0.7805555555555556,0.13068715391669644,0
0.7833333333333333,0.29774403660211635,0
0.7861111111111111,0.43821126886491624,0
0.7888888888888889,0.5703069544095953,0
0.7916666666666666,0.7266726420451208,0
0.7944444444444444,0.8571336213353757,0
0.7972222222222223,0.929136514367324,0
0.8,0.9432063377584111,1
0.8027777777777778,0.9056153721662465,0
0.8055555555555556,0.8084624283005457,0
0.8083333333333333,0.677983709468821,0
0.8111111111111111,0.5373184941953756,0
0.8138888888888889,0.31124199675245384,0
0.8166666666666667,0.19217157905487944,0
0.8194444444444444,0.06776122296355598,0
0.8222222222222222,-0.031208915815918697,0
0.825,-0.11074315016408257,0
0.8277777777777777,-0.1721894417401826,0
0.8305555555555556,-0.15746390304907645,0
0.8333333333333334,-0.13456861079426172,0
0.8361111111111111,-0.16879382891428182,0
0.8388888888888889,-0.11039118234401443,0
0.8416666666666667,-0.10222296739719097,0
0.8444444444444444,-0.07166691619359682,0
0.8472222222222222,-0.06164819594956927,0
0.85,-0.028923412750072288,0
0.8527777777777777,0.014018000364439231,0
0.8555555555555555,0.018110597246813097,0
0.8583333333333333,0.04695030871322644,0
0.8611111111111112,0.047474369305907524,0
0.8638888888888889,0.04308221448527876,0
0.8666666666666667,0.06773567781878043,0
0.8694444444444445,0.05212957588699163,0
0.8722222222222222,0.06121233571039817,0
0.875,0.04716641789100139,0
0.8777777777777778,0.055219410648497565,0
0.8805555555555555,0.04629095935778408,0
0.8833333333333333,0.0741430903683005,0
0.8861111111111111,0.04424436842404357,0
0.8888888888888888,0.07638063982154195,0
0.8916666666666667,0.06463942709954179,0
0.8944444444444445,0.0880613452780727,0
0.8972222222222223,0.08489634534490897,0
0.9,0.10423580984568839,0
0.9027777777777778,0.09133601964761341,0
0.9055555555555556,0.0603998894600528,0
0.9083333333333333,0.08674170469629303,0
0.9111111111111111,0.07409179599991088,0
0.9138888888888889,0.08798438377020938,0
0.9166666666666666,0.12267424435159216,0
0.9194444444444444,0.11397578124290565,0
0.9222222222222223,0.09849400469638457,0
0.925,0.09849345100296344,0
0.9277777777777778,0.1190653830236421,0
0.9305555555555556,0.10534927434736521,0
0.9333333333333333,0.11869982357630993,0
0.9361111111111111,0.13875641584021062,0
0.9388888888888889,0.15684947600485974,0
0.9416666666666667,0.15422219663493184,0
0.9444444444444444,0.11641234427457244,0
0.9472222222222222,0.1611497013150323,0
0.95,0.16356968114726878,0
0.9527777777777777,0.17469503777889758,0
0.9555555555555556,0.19880914413429654,0
0.9583333333333334,0.14976706438919693,0
0.9611111111111111,0.1780568238421451,0
0.9638888888888889,0.20203986423574768,0
0.9666666666666667,0.17573678826963202,0
0.9694444444444444,0.22790166216067492,0
0.9722222222222222,0.21759194127665726,0
0.975,0.23105657812479824,0
0.9777777777777777,0.21605608495931586,0
0.9805555555555555,0.24304402578088877,0
0.9833333333333333,0.2530202421341159,0
0.9861111111111112,0.24656327953346951,0
0.9888888888888889,0.25256726908847726,0
0.9916666666666667,0.25897448813986107,0
0.9944444444444445,0.2477068612765476,0
0.9972222222222222,0.26403413833053807,0
1.0,0.2693844135816417,0
1.0027777777777778,0.28266652738062364,0
1.0055555555555555,0.2969578560106289,0
1.0083333333333333,0.27091252682109884,0
1.011111111111111,0.2895148734946045,0
1.0138888888888888,0.31796536080384497,0
1.0166666666666666,0.28868264741616073,0
1.0194444444444444,0.29132115122678015,0
1.0222222222222221,0.3102202695485727,0
1.025,0.3230823006956887,0
1.0277777777777777,0.3135074971089117,0
1.0305555555555554,0.3358685077268847,0
1.0333333333333334,0.33105314822685505,0
1.0361111111111112,0.33275668448805773,0
1.038888888888889,0.3300233084224429,0
1.0416666666666667,0.35785680446393786,0
1.0444444444444445,0.3207387811377532,0
1.0472222222222223,0.29427807555707103,0
1.05,0.3485479784729665,0
1.0527777777777778,0.3174098219932039,0
1.0555555555555556,0.3253232223712153,0
1.0583333333333333,0.34241848757545795,0
1.0611111111111111,0.29745530382778174,0
1.0638888888888889,0.3010767367962599,0
1.0666666666666667,0.29384856741728904,0
1.0694444444444444,0.30363300214415834,0
1.0722222222222222,0.31948606799943013,0
1.075,0.31777923568931393,0
1.0777777777777777,0.3107741869044725,0
1.0805555555555555,0.2818523350591505,0
1.0833333333333333,0.2645183895643849,0
1.086111111111111,0.2958368764078714,0
1.0888888888888888,0.2835360167853097,0
1.0916666666666666,0.2928486369900307,0
1.0944444444444446,0.2916017459972251,0
1.0972222222222223,0.2780458922258469,0
1.1,0.2820756384986013,0
1.1027777777777779,0.26863140858930507,0
1.1055555555555556,0.26749900072871596,0
1.1083333333333334,0.2431850948025146,0
1.1111111111111112,0.24513784901086486,0
1.113888888888889,0.24474747373654238,0
1.1166666666666667,0.24797182790589453,0
1.1194444444444445,0.22354724632278547,0
1.1222222222222222,0.23099865843431505,0
1.125,0.21287631933921167,0
1.1277777777777778,0.20875477471932966,0
1.1305555555555555,0.21660182074620765,0
1.1333333333333333,0.16790676434615354,0
1.136111111111111,0.17201657270880236,0
1.1388888888888888,0.16292347285845948,0
1.1416666666666666,0.1438898356516483,0
1.1444444444444444,0.16251610363087726,0
1.1472222222222221,0.17779797000254038,0
1.15,0.1562314776744737,0
1.1527777777777777,0.15751247442896762,0
1.1555555555555554,0.16502731461402348,0
1.1583333333333334,0.16285945712841074,0
1.1611111111111112,0.13628222741207116,0
1.163888888888889,0.15212576064900873,0
1.1666666666666667,0.12784081305902928,0
1.1694444444444445,0.10867506706524266,0
1.1722222222222223,0.10724248220030547,0
1.175,0.08902256746869716,0
1.1777777777777778,0.09313402276770164,0
1.1805555555555556,0.09646735931790379,0
1.1833333333333333,0.10943129786820835,0
1.1861111111111111,0.11888880969740476,0
1.1888888888888889,0.06820495202788102,0
1.1916666666666667,0.09085140443465838,0
1.1944444444444444,0.06553270890611163,0
1.1972222222222222,0.0846028670449041,0
1.2,0.07201592332261272,0
1.2027777777777777,0.04317485108730579,0
1.2055555555555555,0.08137321405291717,0
1.2083333333333333,0.05533548381688443,0
1.211111111111111,0.05351209520283462,0
1.2138888888888888,0.04272942269736542,0
1.2166666666666666,0.04635793198390617,0
1.2194444444444446,0.06012448408938498,0
1.2222222222222223,0.04853478522529006,0
1.225,0.0540998065065467,0
1.2277777777777779,0.052519817166631955,0
1.2305555555555556,0.0649421849339988,0
1.2333333333333334,0.03814728446616771,0
1.2361111111111112,0.01940390453950007,0
1.238888888888889,0.055938984457104234,0
1.2416666666666667,0.0334336807230503,0
1.2444444444444445,0.053697037691097446,0
1.2472222222222222,0.04139309898294755,0
1.25,0.03242722056956849,0
1.2527777777777778,0.03846079178920808,0
1.2555555555555555,0.06140780603321232,0
1.2583333333333333,0.06228505030786469,0
1.261111111111111,0.03122882252151448,0
1.2638888888888888,0.031714665460903034,0
1.2666666666666666,0.044641077477912294,0
1.2694444444444444,0.015056362030407748,0
1.2722222222222221,0.032035577995533526,0
1.275,0.02600072207965884,0
1.2777777777777777,0.03049393222704817,0
1.2805555555555554,0.012725678562462138,0
1.2833333333333334,0.0008647645498461622,0
1.2861111111111112,-0.006866184526226199,0
1.288888888888889,0.007023528886528931,0
1.2916666666666667,0.01649267699225391,0
1.2944444444444445,0.018593745286205946,0
1.2972222222222223,0.05169684483095314,0
1.3,0.038900769851148584,0
1.3027777777777778,0.007575651912511902,0
1.3055555555555556,0.026940507446060684,0
1.3083333333333333,0.015356463629588736,0
1.3111111111111111,0.016953134248911327,0
1.3138888888888889,0.023771049600168032,0
1.3166666666666667,0.030066454742257602,0
1.3194444444444444,0.015491521774061715,0
1.3222222222222222,0.03635220961550053,0
1.325,0.0030907614895048473,0
1.3277777777777777,0.02015060406831583,0
1.3305555555555555,0.058865601618548,0
1.3333333333333333,0.023100053037919278,0
1.336111111111111,0.04111298346922837,0
1.3388888888888888,0.02085525962466852,0
1.3416666666666666,0.02806788634384741,0
1.3444444444444446,0.01838369757015957,0
1.3472222222222223,0.016563407335872492,0
1.35,0.007315690589792126,0
1.3527777777777779,0.02535470088064766,0
1.3555555555555556,0.006022788537877716,0
1.3583333333333334,0.028678307572514057,0
1.3611111111111112,0.0348751764504123,0
1.363888888888889,0.023997522454506027,0
1.3666666666666667,0.01411154787380992,0
1.3694444444444445,0.02512227697463298,0
1.3722222222222222,0.01359176486748017,0
1.375,0.03216547863013354,0
1.3777777777777778,-0.009427251860635567,0
1.3805555555555555,0.012922286515054088,0
1.3833333333333333,-0.011992383269583233,0
1.386111111111111,-0.004642005120788557,0
1.3888888888888888,0.03815654726984439,0
1.3916666666666666,0.031041590148067975,0
1.3944444444444444,0.0067372215126101,0
1.3972222222222221,-0.005092183423231023,0
1.4,-0.02710634858629173,0
1.4027777777777777,0.009125589902316206,0
1.4055555555555554,0.05350087283701974,0
1.4083333333333334,0.023634700651336403,0
1.4111111111111112,0.008634797135766845,0
1.413888888888889,0.023921694391469107,0
1.4166666666666667,-0.006551580464506743,0
1.4194444444444445,0.012320494008830264,0
1.4222222222222223,0.01819038289635388,0
1.425,0.015325029526196967,0
1.4277777777777778,0.028397549869509556,0
1.4305555555555556,0.0216248660596386,0
1.4333333333333333,0.02640089379027228,0
1.4361111111111111,0.005972676199240388,0
1.4388888888888889,0.02968964163024331,0
1.4416666666666667,0.040583078499433226,0
1.4444444444444444,0.0015265729927299212,0
1.4472222222222222,0.002697236852124007,0
1.45,0.035988450134222895,0
1.4527777777777777,0.013027034334357968,0
1.4555555555555555,0.036908146547688606,0
1.4583333333333333,0.009176508325263948,0
1.461111111111111,0.037616388364953984,0
1.4638888888888888,0.017754400357872038,0
1.4666666666666666,0.019665519035185267,0
1.4694444444444446,0.03929529122728012,0
1.4722222222222223,0.0104573994842793,0
1.475,0.0018588164936489925,0
1.4777777777777779,0.009377164457842278,0
1.4805555555555556,0.02306577750198924,0
1.4833333333333334,-0.006977550344876814,0
1.4861111111111112,0.026360594591364715,0
1.488888888888889,0.009077947332620188,0
1.4916666666666667,0.034819615789604054,0
1.4944444444444445,-0.017775063060594575,0
1.4972222222222222,0.006982767818621916,0
1.5,-0.005754039980013448,0
1.5027777777777778,0.00804461099742595,0
1.5055555555555555,0.025196035098866747,0
1.5083333333333333,0.019998493103020362,0
1.511111111111111,0.020269957013605493,0
1.5138888888888888,0.02325929209961503,0
1.5166666666666666,0.03048134720404868,0
1.5194444444444444,0.014306330617833415,0
1.5222222222222221,0.04227338366385028,0
1.525,0.04408954936493143,0
1.5277777777777777,0.04265466203833295,0
1.5305555555555554,0.04821244091190118,0
1.5333333333333334,0.047553828718251215,0
1.5361111111111112,0.0771328067315418,0
1.538888888888889,0.049049595847782554,0
1.5416666666666667,0.04973883017790134,0
1.5444444444444445,0.04725580716608967,0
1.5472222222222223,0.0474927695699025,0
1.55,0.048906599145482434,0
1.5527777777777778,0.058987153722114494,0
1.5555555555555556,0.07611730684573481,0
1.5583333333333333,0.08712306022736893,0
1.5611111111111111,0.0878350495995108,0
1.5638888888888889,0.0805240207537677,0
1.5666666666666667,0.11037740432025232,0
1.5694444444444444,0.11270821782577849,0
1.5722222222222222,0.1037845171617388,0
1.575,0.10071222770548106,0
1.5777777777777777,0.1227690721088389,0
1.5805555555555555,0.12105619455311918,0
1.5833333333333333,0.09981614109239349,0
1.586111111111111,0.12338164661156183,0
1.5888888888888888,0.1307164211566981,0
1.5916666666666666,0.11516162011064962,0
1.5944444444444446,0.13283466993555407,0
1.5972222222222223,0.10893313098150711,0
1.6,0.1509927758489296,0
1.6027777777777779,0.14928565070936942,0
1.6055555555555556,0.12582113056287922,0
1.6083333333333334,0.13354167976376236,0
1.6111111111111112,0.08988084715964922,0
1.613888888888889,0.10611092301653097,0
1.6166666666666667,0.11599717971800601,0
1.6194444444444445,0.10083147273492851,0
1.6222222222222222,0.12374658589342499,0
1.625,0.13876456218591376,0
1.6277777777777778,0.08664038212064479,0
1.6305555555555555,0.08697671944884727,0
1.6333333333333333,0.09813935789443902,0
1.636111111111111,0.1137182220454385,0
1.6388888888888888,0.06608825483761967,0
1.6416666666666666,0.08301174257583073,0
1.6444444444444444,0.10147628380214707,0
1.6472222222222221,0.04433384924235226,0
1.65,0.04496071875764323,0
1.6527777777777777,0.05303778297398486,0
1.6555555555555554,0.046977303523995144,0
1.6583333333333334,0.06257389994588085,0
1.6611111111111112,0.049833269737719114,0
1.663888888888889,0.015647389458366266,0
1.6666666666666667,0.04631677544753722,0
1.6694444444444445,0.0264925812508863,0
1.6722222222222223,0.0511004270883665,0
1.675,0.01965403010258953,0
1.6777777777777778,0.016853630754673554,0
1.6805555555555556,0.03209780993019333,0
1.6833333333333333,0.03323546366657546,0
1.6861111111111111,0.02654454366600318,0
1.6888888888888889,-0.007222003158822252,0
1.6916666666666667,0.024564536192012987,0
1.6944444444444444,-0.00041016794716002176,0
1.6972222222222222,0.017407418585486042,0
1.7,-0.008555397707220903,0
1.7027777777777777,0.01855179338281736,0
1.7055555555555555,-0.0010656396066160527,0
1.7083333333333333,-0.008923001729336126,0
1.711111111111111,0.020401346859674273,0
1.7138888888888888,0.01277899132041662,0
1.7166666666666666,-0.0005231604882796042,0
1.7194444444444446,0.030047748633185576,0
1.7222222222222223,0.0013142459010949898,0
1.725,0.008086415853731104,0
1.7277777777777779,0.011335701452048225,0
1.7305555555555556,-0.0023144707830220898,0
1.7333333333333334,0.013643822762551789,0
1.7361111111111112,-0.0020243233352273352,0
1.738888888888889,-0.0011838611971581444,0
1.7416666666666667,0.023753799270839402,0
1.7444444444444445,-0.015097505353616356,0
1.7472222222222222,-0.040175080228591946,0
1.75,0.013361298926985959,0
1.7527777777777778,0.017737467170080214,0
1.7555555555555555,-0.039398080732874416,0
1.7583333333333333,-0.07789881453475339,0
1.761111111111111,-0.0703388048231494,0
1.7638888888888888,-0.08542500509996502,0
1.7666666666666666,-0.0939339458782161,0
1.7694444444444444,-0.10685658299775308,0
1.7722222222222221,-0.06348076219002569,0
1.775,-0.02318908777735612,0
1.7777777777777777,0.015563565267327717,0
1.7805555555555554,0.14746763454936104,0
1.7833333333333334,0.2946263100532756,0
1.7861111111111112,0.4138584332725772,0
1.788888888888889,0.5616687458309353,0
1.7916666666666667,0.7112624772298833,0
1.7944444444444445,0.8419361904277254,0
1.7972222222222223,0.8818020430191144,0
1.8,0.9293511675619034,1
1.8027777777777778,0.8804916058788772,0
1.8055555555555556,0.8190254742387498,0
1.8083333333333333,0.6520345086203414,0
1.8111111111111111,0.5191027539469292,0
1.8138888888888889,0.3119112679080492,0
1.8166666666666667,0.18314659075078576,0
1.8194444444444444,0.0484064643139783,0
1.8222222222222222,-0.07029336604536411,0
1.825,-0.12422238279695796,0
1.8277777777777777,-0.14947909013151428,0
1.8305555555555555,-0.18917763355775238,0
1.8333333333333333,-0.2079031890553433,0
1.836111111111111,-0.16820149302124968,0
1.8388888888888888,-0.15914364133245051,0
1.8416666666666666,-0.12479473444865646,0
1.8444444444444446,-0.09444052450129659,0
1.8472222222222223,-0.09401356809918324,0
1.85,-0.07081920276742698,0
1.8527777777777779,-0.02103239315613154,0
1.8555555555555556,-0.021352984630113446,0
1.8583333333333334,-0.040490022417419225,0
1.8611111111111112,0.01850056961979089,0
1.863888888888889,0.017396120455699673,0
1.8666666666666667,0.007583873365611265,0
1.8694444444444445,0.0024089738875828146,0
1.8722222222222222,0.03784853207502311,0
1.875,0.03327703588841767,0
1.8777777777777778,0.06628569001326098,0
1.8805555555555555,0.03928496272101101,0
1.8833333333333333,0.04124982925668411,0
1.886111111111111,0.03545583984828944,0
1.8888888888888888,0.05284449782774351,0
1.8916666666666666,0.052730341443444205,0
1.8944444444444444,0.06503153835542683,0
1.8972222222222221,0.04148540584988449,0
1.9,0.04597662243832861,0
1.9027777777777777,0.04867991214956407,0
1.9055555555555554,0.07124579062421761,0
1.9083333333333334,0.08553687141384696,0
1.9111111111111112,0.06001730215796349,0
1.913888888888889,0.06452850862906422,0
1.9166666666666667,0.07977281331861691,0
1.9194444444444445,0.07569727129449082,0
1.9222222222222223,0.09814554900739182,0
1.925,0.054725981460294504,0
1.9277777777777778,0.08089393642651904,0
1.9305555555555556,0.086500510261553,0
1.9333333333333333,0.0685196734573443,0
1.9361111111111111,0.0940995812847346,0
1.9388888888888889,0.10019092923342614,0
1.9416666666666667,0.11639406658384997,0
1.9444444444444444,0.14171822043692386,0
1.9472222222222222,0.12707331797118446,0
1.95,0.12111578210195188,0
1.9527777777777777,0.1416457614138616,0
1.9555555555555555,0.1642423894798467,0
1.9583333333333333,0.13994123913894577,0
1.961111111111111,0.147056739582009,0
1.9638888888888888,0.17527430616842826,0
1.9666666666666666,0.1697860914288574,0
1.9694444444444446,0.1890525657225647,0
1.9722222222222223,0.1853700143756195,0
1.975,0.2023219693972155,0
1.9777777777777779,0.1824651552901729,0
